1.935000000000000000e+02,8.120000000000000000e+02,1.186613453649199982e+04
1.935000000000000000e+02,7.810000000000000000e+02,1.186822221807800088e+04
1.615000000000000000e+02,8.170000000000000000e+02,1.186837193224200018e+04
1.295000000000000000e+02,8.240000000000000000e+02,1.187029458578900085e+04
1.615000000000000000e+02,7.860000000000000000e+02,1.187047203524200086e+04
1.935000000000000000e+02,7.420000000000000000e+02,1.187073275535200082e+04
1.295000000000000000e+02,7.930000000000000000e+02,1.187241239696099910e+04
1.935000000000000000e+02,7.110000000000000000e+02,1.187263623505000032e+04
8.650000000000000000e+01,8.320000000000000000e+02,1.187269775374500023e+04
1.615000000000000000e+02,7.470000000000000000e+02,1.187299823113300044e+04
5.450000000000000000e+01,8.320000000000000000e+02,1.187469961570899977e+04
8.650000000000000000e+01,8.010000000000000000e+02,1.187483569465599976e+04
1.615000000000000000e+02,7.160000000000000000e+02,1.187491418288999921e+04
1.935000000000000000e+02,6.720000000000000000e+02,1.187491516398100066e+04
1.295000000000000000e+02,7.540000000000000000e+02,1.187496089682700040e+04
2.250000000000000000e+01,8.320000000000000000e+02,1.187652834504800012e+04
1.935000000000000000e+02,6.410000000000000000e+02,1.187663464294199912e+04
5.450000000000000000e+01,8.010000000000000000e+02,1.187683690542200020e+04
1.295000000000000000e+02,7.230000000000000000e+02,1.187689459843499935e+04
1.615000000000000000e+02,6.770000000000000000e+02,1.187720883490199958e+04
8.650000000000000000e+01,7.640000000000000000e+02,1.187728069893899919e+04
2.250000000000000000e+01,8.010000000000000000e+02,1.187866501530599999e+04
1.935000000000000000e+02,6.020000000000000000e+02,1.187868220418599958e+04
-2.250000000000000000e+01,8.320000000000000000e+02,1.187880737769000007e+04
1.615000000000000000e+02,6.460000000000000000e+02,1.187894083776099978e+04
1.295000000000000000e+02,6.840000000000000000e+02,1.187921160796799995e+04
8.650000000000000000e+01,7.330000000000000000e+02,1.187923984174500038e+04
5.450000000000000000e+01,7.640000000000000000e+02,1.187928116526600024e+04
1.935000000000000000e+02,5.710000000000000000e+02,1.188021786386299937e+04
-5.450000000000000000e+01,8.320000000000000000e+02,1.188022013255700040e+04
-2.250000000000000000e+01,8.010000000000000000e+02,1.188094323033699948e+04
1.295000000000000000e+02,6.530000000000000000e+02,1.188096140412400018e+04
1.615000000000000000e+02,6.070000000000000000e+02,1.188100418806299967e+04
2.250000000000000000e+01,7.640000000000000000e+02,1.188110856699999931e+04
5.450000000000000000e+01,7.330000000000000000e+02,1.188123971178899956e+04
-8.650000000000000000e+01,8.320000000000000000e+02,1.188146023697199962e+04
8.650000000000000000e+01,6.950000000000000000e+02,1.188153026793500067e+04
1.935000000000000000e+02,5.330000000000000000e+02,1.188198930669400033e+04
-5.450000000000000000e+01,8.010000000000000000e+02,1.188235544169599962e+04
1.615000000000000000e+02,5.760000000000000000e+02,1.188255242468600045e+04
1.295000000000000000e+02,6.140000000000000000e+02,1.188304716771799940e+04
2.250000000000000000e+01,7.330000000000000000e+02,1.188306654630400044e+04
8.650000000000000000e+01,6.640000000000000000e+02,1.188330818250400080e+04
1.935000000000000000e+02,5.020000000000000000e+02,1.188334393157100021e+04
-2.250000000000000000e+01,7.640000000000000000e+02,1.188338584735199947e+04
-1.295000000000000000e+02,8.240000000000000000e+02,1.188341348567400019e+04
5.450000000000000000e+01,6.950000000000000000e+02,1.188352944111599936e+04
-8.650000000000000000e+01,8.010000000000000000e+02,1.188359503399899950e+04
1.615000000000000000e+02,5.380000000000000000e+02,1.188433931702500013e+04
1.295000000000000000e+02,5.830000000000000000e+02,1.188461324285999945e+04
-1.615000000000000000e+02,8.170000000000000000e+02,1.188473340187500071e+04
-5.450000000000000000e+01,7.640000000000000000e+02,1.188479743738199977e+04
1.965000000000000000e+02,4.550000000000000000e+02,1.188499238098999922e+04
5.450000000000000000e+01,6.640000000000000000e+02,1.188530681494000055e+04
8.650000000000000000e+01,6.270000000000000000e+02,1.188532370666700081e+04
-2.250000000000000000e+01,7.330000000000000000e+02,1.188534307799199996e+04
2.250000000000000000e+01,6.950000000000000000e+02,1.188535561273699932e+04
-1.295000000000000000e+02,7.930000000000000000e+02,1.188552663563600072e+04
1.615000000000000000e+02,5.070000000000000000e+02,1.188570657233599923e+04
-1.935000000000000000e+02,8.120000000000000000e+02,1.188573994244200003e+04
-8.650000000000000000e+01,7.640000000000000000e+02,1.188603644424599952e+04
1.965000000000000000e+02,4.240000000000000000e+02,1.188614256267299970e+04
1.295000000000000000e+02,5.450000000000000000e+02,1.188642202990300029e+04
-5.450000000000000000e+01,7.330000000000000000e+02,1.188675417034500060e+04
-1.615000000000000000e+02,7.860000000000000000e+02,1.188682774135299951e+04
8.650000000000000000e+01,5.960000000000000000e+02,1.188692319761299950e+04
2.250000000000000000e+01,6.640000000000000000e+02,1.188713247217500066e+04
5.450000000000000000e+01,6.270000000000000000e+02,1.188732172628700027e+04
1.645000000000000000e+02,4.610000000000000000e+02,1.188735162154499994e+04
-2.250000000000000000e+01,6.950000000000000000e+02,1.188763126947800083e+04
1.295000000000000000e+02,5.140000000000000000e+02,1.188780717005599945e+04
-1.935000000000000000e+02,7.810000000000000000e+02,1.188782075994799925e+04
-8.650000000000000000e+01,7.330000000000000000e+02,1.188799270828000044e+04
-1.295000000000000000e+02,7.540000000000000000e+02,1.188806952857199940e+04
1.645000000000000000e+02,4.300000000000000000e+02,1.188851711422500011e+04
8.650000000000000000e+01,5.590000000000000000e+02,1.188872586190500078e+04
5.450000000000000000e+01,5.960000000000000000e+02,1.188892073106099997e+04
-5.450000000000000000e+01,6.950000000000000000e+02,1.188904178020799918e+04
2.250000000000000000e+01,6.270000000000000000e+02,1.188914680057700025e+04
-1.615000000000000000e+02,7.470000000000000000e+02,1.188934700705800060e+04
1.285000000000000000e+02,4.780000000000000000e+02,1.188938602775999971e+04
-2.250000000000000000e+01,6.640000000000000000e+02,1.188940744998300033e+04
-1.295000000000000000e+02,7.230000000000000000e+02,1.188999897747400064e+04
8.650000000000000000e+01,5.280000000000000000e+02,1.189014708802499990e+04
-8.650000000000000000e+01,6.950000000000000000e+02,1.189027977011700023e+04
-1.935000000000000000e+02,7.420000000000000000e+02,1.189032304603500052e+04
1.285000000000000000e+02,4.470000000000000000e+02,1.189059560052000052e+04
5.450000000000000000e+01,5.590000000000000000e+02,1.189072284758199930e+04
2.250000000000000000e+01,5.960000000000000000e+02,1.189074534287499955e+04
-5.450000000000000000e+01,6.640000000000000000e+02,1.189081750938900041e+04
-1.615000000000000000e+02,7.160000000000000000e+02,1.189125770469900090e+04
9.650000000000000000e+01,4.840000000000000000e+02,1.189136564840000028e+04
-2.250000000000000000e+01,6.270000000000000000e+02,1.189142100896199918e+04
1.285000000000000000e+02,4.070000000000000000e+02,1.189203638081499957e+04
-8.650000000000000000e+01,6.640000000000000000e+02,1.189205507404600030e+04
5.450000000000000000e+01,5.280000000000000000e+02,1.189214364195499911e+04
-1.935000000000000000e+02,7.110000000000000000e+02,1.189222027204500046e+04
-1.295000000000000000e+02,6.840000000000000000e+02,1.189231089313300072e+04
2.250000000000000000e+01,5.590000000000000000e+02,1.189254693832500016e+04
9.650000000000000000e+01,4.520000000000000000e+02,1.189262870280400057e+04
-5.450000000000000000e+01,6.270000000000000000e+02,1.189283055689200046e+04
-2.250000000000000000e+01,5.960000000000000000e+02,1.189301894084299965e+04
1.285000000000000000e+02,3.760000000000000000e+02,1.189306004639400089e+04
-1.615000000000000000e+02,6.770000000000000000e+02,1.189354606631900060e+04
5.350000000000000000e+01,4.920000000000000000e+02,1.189375129484699937e+04
2.250000000000000000e+01,5.280000000000000000e+02,1.189396732199700091e+04
9.650000000000000000e+01,4.130000000000000000e+02,1.189405112212399945e+04
-1.295000000000000000e+02,6.530000000000000000e+02,1.189405684373700024e+04
-8.650000000000000000e+01,6.270000000000000000e+02,1.189406763961599972e+04
1.285000000000000000e+02,3.360000000000000000e+02,1.189426102088600055e+04
-5.450000000000000000e+01,5.960000000000000000e+02,1.189442808299699936e+04
-1.935000000000000000e+02,6.720000000000000000e+02,1.189449171642600049e+04
-2.250000000000000000e+01,5.590000000000000000e+02,1.189481984853699942e+04
5.350000000000000000e+01,4.610000000000000000e+02,1.189499662584399994e+04
9.650000000000000000e+01,3.820000000000000000e+02,1.189509015805300078e+04
1.285000000000000000e+02,3.050000000000000000e+02,1.189509888982399934e+04
-1.615000000000000000e+02,6.460000000000000000e+02,1.189527332280399969e+04
2.150000000000000000e+01,4.920000000000000000e+02,1.189556912855799965e+04
-8.650000000000000000e+01,5.960000000000000000e+02,1.189566478338399975e+04
-1.295000000000000000e+02,6.140000000000000000e+02,1.189613802489999944e+04
-1.935000000000000000e+02,6.410000000000000000e+02,1.189620555010799944e+04
-5.450000000000000000e+01,5.590000000000000000e+02,1.189622853350200057e+04
-2.250000000000000000e+01,5.280000000000000000e+02,1.189623969012700036e+04
9.650000000000000000e+01,3.420000000000000000e+02,1.189631099824900048e+04
5.350000000000000000e+01,4.240000000000000000e+02,1.189637677814999915e+04
2.150000000000000000e+01,4.610000000000000000e+02,1.189681410032100030e+04
9.650000000000000000e+01,3.110000000000000000e+02,1.189716428906200053e+04
-1.615000000000000000e+02,6.070000000000000000e+02,1.189733102051700007e+04
5.350000000000000000e+01,3.930000000000000000e+02,1.189744416256799923e+04
-8.650000000000000000e+01,5.590000000000000000e+02,1.189746480310799961e+04
-5.450000000000000000e+01,5.280000000000000000e+02,1.189764801473999978e+04
-1.295000000000000000e+02,5.830000000000000000e+02,1.189770066043000043e+04
-2.150000000000000000e+01,4.920000000000000000e+02,1.189773993694899946e+04
2.150000000000000000e+01,4.240000000000000000e+02,1.189819385458900069e+04
-1.935000000000000000e+02,6.020000000000000000e+02,1.189824639107000075e+04
5.350000000000000000e+01,3.560000000000000000e+02,1.189861199259500063e+04
-1.615000000000000000e+02,5.760000000000000000e+02,1.189887501700800021e+04
-8.650000000000000000e+01,5.280000000000000000e+02,1.189888394481000068e+04
-2.150000000000000000e+01,4.610000000000000000e+02,1.189898445490899940e+04
-5.350000000000000000e+01,4.920000000000000000e+02,1.189915325754600053e+04
2.150000000000000000e+01,3.930000000000000000e+02,1.189926093123600003e+04
5.350000000000000000e+01,3.250000000000000000e+02,1.189950153602399951e+04
-1.295000000000000000e+02,5.450000000000000000e+02,1.189950547591599934e+04
-1.935000000000000000e+02,5.710000000000000000e+02,1.189977701209400038e+04
-2.150000000000000000e+01,4.240000000000000000e+02,1.190036370635700041e+04
-5.350000000000000000e+01,4.610000000000000000e+02,1.190039745923599912e+04
2.150000000000000000e+01,3.560000000000000000e+02,1.190042842459299936e+04
-1.615000000000000000e+02,5.380000000000000000e+02,1.190065701698600060e+04
-1.295000000000000000e+02,5.140000000000000000e+02,1.190088757553399955e+04
-9.650000000000000000e+01,4.840000000000000000e+02,1.190110972755799958e+04
2.150000000000000000e+01,3.250000000000000000e+02,1.190131771162299992e+04
-2.150000000000000000e+01,3.930000000000000000e+02,1.190143039421300091e+04
-1.935000000000000000e+02,5.330000000000000000e+02,1.190154264426199916e+04
-5.350000000000000000e+01,4.240000000000000000e+02,1.190177636025299944e+04
-1.615000000000000000e+02,5.070000000000000000e+02,1.190202052986300077e+04
-1.285000000000000000e+02,4.780000000000000000e+02,1.190236209798900018e+04
-9.650000000000000000e+01,4.520000000000000000e+02,1.190237071658599962e+04
-2.150000000000000000e+01,3.560000000000000000e+02,1.190259746227100004e+04
-5.350000000000000000e+01,3.930000000000000000e+02,1.190284277714699965e+04
-1.935000000000000000e+02,5.020000000000000000e+02,1.190289282688700041e+04
-2.150000000000000000e+01,3.250000000000000000e+02,1.190348642540500077e+04
-1.285000000000000000e+02,4.470000000000000000e+02,1.190356903734300067e+04
-9.650000000000000000e+01,4.130000000000000000e+02,1.190379081045999919e+04
-1.645000000000000000e+02,4.610000000000000000e+02,1.190396361751100085e+04
-5.350000000000000000e+01,3.560000000000000000e+02,1.190400954880099926e+04
-9.650000000000000000e+01,3.820000000000000000e+02,1.190482814807000068e+04
-1.965000000000000000e+02,4.550000000000000000e+02,1.190483836778099976e+04
-5.350000000000000000e+01,3.250000000000000000e+02,1.190489828620099979e+04
-1.285000000000000000e+02,4.070000000000000000e+02,1.190500668156400025e+04
-1.645000000000000000e+02,4.300000000000000000e+02,1.190512586249599917e+04
-1.965000000000000000e+02,4.240000000000000000e+02,1.190598472120400038e+04
-1.285000000000000000e+02,3.760000000000000000e+02,1.190602811944399946e+04
-9.650000000000000000e+01,3.420000000000000000e+02,1.190604699316699953e+04
-9.650000000000000000e+01,3.110000000000000000e+02,1.190689888977400005e+04
-1.285000000000000000e+02,3.360000000000000000e+02,1.190722648086700065e+04
-1.285000000000000000e+02,3.050000000000000000e+02,1.190806252709100045e+04
